B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.0,0.1439509954,0.0,0.0,0.0,0.0,0.1381818182,0.1348911312,0.1445720251,0.0,0.1460674157,0.0,0.0,0.1388463502,0.0,0.0,0.14453524,0.15044713310000002,0.1460615545,0.1327207759,0.0,0.1598901099
0.0,0.0,0.1422805247,0.0,0.1417759839,0.14913232099999998,0.1369378474,0.12661498710000002,0.1386036961,0.0,0.1449200619,0.0,0.1458859162,0.1466127401,0.0,0.1387487386,0.13831398279999998,0.0,0.14437152949999998,0.1502079002,0.1463917526,0.1331987891,0.0,0.0
0.0,0.1422805247,0.0,0.0,0.0977822581,0.0,0.0459363958,0.0397521941,0.0641025641,0.0,0.0726429675,0.0731958763,0.0,0.0888888889,0.0,0.0892137097,0.0,0.0892586989,0.0953101362,0.0,0.0942327497,0.0,0.0,0.1533875339
0.1439509954,0.0,0.0,0.0,0.0977822581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892586989,0.0888888889,0.0897177419,0.0897177419,0.0897629854,0.0897629854,0.0943015633,0.0,0.0,0.1451612903,0.140625,0.1528455285
0.0,0.1417759839,0.0977822581,0.0977822581,0.0,0.0,0.0943967693,0.07537429009999999,0.0917948718,0.0885744235,0.0,0.0979381443,0.0887544125,0.08686868689999999,0.0,0.0816532258,0.0,0.0,0.0932929904,0.0903426791,0.0926879506,0.0,0.0,0.1517615176
0.0,0.14913232099999998,0.0,0.0,0.0,0.0,0.0,0.08698060939999999,0.0976821192,0.0943502825,0.1064891847,0.0,0.0,0.0,0.0,0.0888407367,0.0,0.0883468835,0.0959349593,0.0933040615,0.0,0.1500541712,0.139219935,0.1539295393
0.0,0.1369378474,0.0459363958,0.0,0.0943967693,0.0,0.0,0.0127811861,0.0642013354,0.0635170604,0.0779153767,0.0,0.0,0.0921382073,0.0,0.09300000000000001,0.0,0.0924242424,0.096048024,0.0962038482,0.1005673027,0.1495,0.0,0.0
0.0,0.12661498710000002,0.0397521941,0.0,0.07537429009999999,0.08698060939999999,0.0127811861,0.0,0.0546505518,0.0,0.0644139388,0.0,0.0746803069,0.0747567844,0.0,0.0,0.07644628099999999,0.0,0.0,0.079787234,0.0839050132,0.0,0.0,0.1431705979
0.1381818182,0.1386036961,0.0641025641,0.0,0.0917948718,0.0976821192,0.0642013354,0.0546505518,0.0,0.0,0.0623390005,0.0,0.0,0.08427543679999999,0.0866666667,0.0,0.0,0.0,0.0,0.0908141962,0.0,0.1533333333,0.0,0.1584759801
0.1348911312,0.0,0.0,0.0,0.0885744235,0.0943502825,0.0635170604,0.0,0.0,0.0,0.0,0.0,0.0828526481,0.0823714586,0.0,0.0,0.0828092243,0.0,0.0,0.0885805763,0.0,0.0,0.1367924528,0.158281515
0.1445720251,0.1449200619,0.0726429675,0.0,0.0,0.1064891847,0.0779153767,0.0644139388,0.0623390005,0.0,0.0,0.0,0.08505154640000001,0.0846670108,0.0,0.0808861412,0.0,0.0844925296,0.0881443299,0.0875721028,0.0901597115,0.1535291087,0.0,0.0
0.0,0.0,0.0731958763,0.0,0.0979381443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852272727,0.08144329900000001,0.0,0.0,0.0,0.0,0.0881427072,0.0891752577,0.0,0.0,0.1515824542
0.1460674157,0.1458859162,0.0,0.0892586989,0.0887544125,0.0,0.0,0.0746803069,0.0,0.0828526481,0.08505154640000001,0.0,0.0,0.0,0.0,0.0484515485,0.0,0.0489404642,0.0509745127,0.0498701299,0.0,0.0,0.0,0.0
0.0,0.1466127401,0.0888888889,0.0888888889,0.08686868689999999,0.0,0.0921382073,0.0747567844,0.08427543679999999,0.0823714586,0.0846670108,0.0852272727,0.0,0.0,0.0481203008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0897177419,0.0,0.0,0.0,0.0,0.0866666667,0.0,0.0,0.08144329900000001,0.0,0.0481203008,0.0,0.0005002501,0.0105900151,0.0,0.0,0.0,0.0602471679,0.1430715358,0.1350675338,0.15053763439999998
0.1388463502,0.1387487386,0.0892137097,0.0897177419,0.0816532258,0.0888407367,0.09300000000000001,0.0,0.0,0.0,0.0808861412,0.0,0.0484515485,0.0,0.0005002501,0.0,0.0105900151,0.0095814423,0.0,0.0508826584,0.0602471679,0.0,0.0,0.0
0.0,0.13831398279999998,0.0,0.0897629854,0.0,0.0,0.0,0.07644628099999999,0.0,0.0828092243,0.0,0.0,0.0,0.0,0.0105900151,0.0105900151,0.0,0.0030257186,0.0544904137,0.0534787124,0.05973223480000001,0.0,0.1346444781,0.0
0.0,0.0,0.0892586989,0.0897629854,0.0,0.0883468835,0.0924242424,0.0,0.0,0.0,0.0844925296,0.0,0.0489404642,0.0,0.0,0.0095814423,0.0030257186,0.0,0.053481332,0.0524402908,0.0,0.0,0.1346444781,0.0
