B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.14190913730000002,0.1439509954,0.14190913730000002,0.0,0.1365030675,0.1260460251,0.0,0.1348911312,0.1445720251,0.1451697128,0.1460674157,0.1468030691,0.0,0.1388463502,0.1384065373,0.1378958121,0.14453524,0.0,0.0,0.1327207759,0.1373149566,0.1598901099
0.0,0.0,0.0,0.1442986882,0.1417759839,0.0,0.0,0.12661498710000002,0.1386036961,0.0,0.1449200619,0.0,0.0,0.1466127401,0.1382441978,0.1387487386,0.13831398279999998,0.1378091873,0.14437152949999998,0.1502079002,0.0,0.1331987891,0.1377396569,0.1600651112
0.14190913730000002,0.0,0.0,0.0100806452,0.0977822581,0.1056338028,0.0459363958,0.0,0.0641025641,0.0,0.0726429675,0.0731958763,0.0892586989,0.0,0.0,0.0892137097,0.0892586989,0.0892586989,0.0,0.0929387331,0.0,0.0,0.138608871,0.1533875339
0.1439509954,0.1442986882,0.0100806452,0.0,0.0977822581,0.1045503792,0.0444220091,0.0387196696,0.061025641,0.0,0.0705821741,0.0711340206,0.0,0.0,0.0897177419,0.0,0.0,0.0897629854,0.0943015633,0.0919003115,0.0,0.1451612903,0.0,0.1528455285
0.14190913730000002,0.1417759839,0.0977822581,0.0977822581,0.0,0.0390032503,0.0,0.07537429009999999,0.0917948718,0.0,0.0973724884,0.0979381443,0.0,0.08686868689999999,0.0,0.0816532258,0.0832072617,0.0821986889,0.0932929904,0.0903426791,0.0,0.1481854839,0.138608871,0.1517615176
0.0,0.0,0.1056338028,0.1045503792,0.0390032503,0.0,0.0,0.08698060939999999,0.0,0.0,0.1064891847,0.1071032186,0.0910569106,0.0,0.0888407367,0.0888407367,0.0894308943,0.0,0.0,0.0,0.0997782705,0.1500541712,0.139219935,0.0
0.1365030675,0.0,0.0459363958,0.0444220091,0.0,0.0,0.0,0.0127811861,0.0642013354,0.0635170604,0.0,0.0784718637,0.0,0.0921382073,0.0,0.09300000000000001,0.0924242424,0.0924242424,0.0,0.0,0.1005673027,0.1495,0.132,0.0
0.1260460251,0.12661498710000002,0.0,0.0387196696,0.07537429009999999,0.08698060939999999,0.0127811861,0.0,0.0546505518,0.0537345513,0.0644139388,0.0649762282,0.0746803069,0.0747567844,0.074795082,0.0,0.07644628099999999,0.0,0.0,0.079787234,0.0839050132,0.1370143149,0.1242331288,0.1431705979
0.0,0.1386036961,0.0641025641,0.061025641,0.0917948718,0.0,0.0642013354,0.0546505518,0.0,0.000524109,0.0623390005,0.0,0.085171883,0.08427543679999999,0.0866666667,0.0,0.0856410256,0.0866666667,0.0903027193,0.0908141962,0.0906282183,0.1533333333,0.1374358974,0.0
0.1348911312,0.0,0.0,0.0,0.0,0.0,0.0635170604,0.0537345513,0.000524109,0.0,0.0,0.0,0.0828526481,0.0823714586,0.0,0.0833333333,0.0,0.0838574423,0.0,0.0885805763,0.0,0.1504192872,0.1367924528,0.158281515
0.1445720251,0.1449200619,0.0726429675,0.0705821741,0.0973724884,0.1064891847,0.0,0.0644139388,0.0623390005,0.0,0.0,0.0005154639,0.08505154640000001,0.0,0.0808861412,0.0808861412,0.0,0.0844925296,0.0,0.0,0.0901597115,0.1535291087,0.0,0.1509433962
0.1451697128,0.0,0.0731958763,0.0711340206,0.0979381443,0.1071032186,0.0784718637,0.0649762282,0.0,0.0,0.0005154639,0.0,0.0856111398,0.0852272727,0.08144329900000001,0.0,0.0,0.0,0.0887055183,0.0881427072,0.0,0.1536082474,0.0,0.1515824542
0.1460674157,0.0,0.0892586989,0.0,0.0,0.0910569106,0.0,0.0746803069,0.085171883,0.0828526481,0.08505154640000001,0.0856111398,0.0,0.0,0.0485485485,0.0484515485,0.0499495459,0.0489404642,0.0509745127,0.0498701299,0.0633693972,0.1508491508,0.0,0.15512614060000002
0.1468030691,0.1466127401,0.0,0.0,0.08686868689999999,0.0,0.0921382073,0.0747567844,0.08427543679999999,0.0823714586,0.0,0.0852272727,0.0,0.0,0.0481203008,0.0,0.0,0.0495199596,0.0515257629,0.0504682622,0.0,0.1505752876,0.1475737869,0.0
0.0,0.1382441978,0.0,0.0897177419,0.0,0.0888407367,0.0,0.074795082,0.0866666667,0.0,0.0808861412,0.08144329900000001,0.0485485485,0.0481203008,0.0,0.0005002501,0.0,0.0,0.0520520521,0.0,0.0,0.0,0.0,0.0
0.1388463502,0.1387487386,0.0892137097,0.0,0.0816532258,0.0888407367,0.09300000000000001,0.0,0.0,0.0833333333,0.0808861412,0.0,0.0484515485,0.0,0.0005002501,0.0,0.0,0.0,0.0,0.0,0.0602471679,0.0,0.1352970544,0.0
0.1384065373,0.13831398279999998,0.0892586989,0.0,0.0832072617,0.0894308943,0.0924242424,0.07644628099999999,0.0856410256,0.0,0.0,0.0,0.0499495459,0.0,0.0,0.0,0.0,0.0030257186,0.0,0.0,0.05973223480000001,0.0,0.1346444781,0.0
0.1378958121,0.1378091873,0.0892586989,0.0897629854,0.0821986889,0.0,0.0924242424,0.0,0.0866666667,0.0838574423,0.0844925296,0.0,0.0489404642,0.0495199596,0.0,0.0,0.0030257186,0.0,0.053481332,0.0524402908,0.0587023687,0.1442259203,0.1346444781,0.1496746204
0.14453524,0.14437152949999998,0.0,0.0943015633,0.0932929904,0.0,0.0,0.0,0.0903027193,0.0,0.0,0.0887055183,0.0509745127,0.0515257629,0.0520520521,0.0,0.0,0.053481332,0.0,0.0,0.0556414219,0.1503496503,0.0,0.1540526033
