B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.14190913730000002,0.1439509954,0.14190913730000002,0.0,0.0,0.0,0.0,0.1348911312,0.1445720251,0.1451697128,0.0,0.1468030691,0.1383358857,0.0,0.1384065373,0.0,0.14453524,0.0,0.0,0.1327207759,0.1373149566,0.0
0.0,0.0,0.1422805247,0.0,0.1417759839,0.0,0.1369378474,0.12661498710000002,0.1386036961,0.0,0.0,0.0,0.1458859162,0.1466127401,0.0,0.0,0.0,0.1378091873,0.0,0.0,0.0,0.0,0.0,0.1600651112
0.14190913730000002,0.1422805247,0.0,0.0100806452,0.0,0.1056338028,0.0459363958,0.0,0.0,0.0,0.0,0.0731958763,0.0892586989,0.0,0.0,0.0,0.0892586989,0.0,0.0,0.0,0.0942327497,0.0,0.0,0.0
0.1439509954,0.0,0.0100806452,0.0,0.0977822581,0.0,0.0,0.0,0.0,0.0613207547,0.0,0.0,0.0892586989,0.0888888889,0.0897177419,0.0,0.0897629854,0.0,0.0,0.0,0.0,0.1451612903,0.140625,0.0
0.14190913730000002,0.1417759839,0.0,0.0977822581,0.0,0.0,0.0943967693,0.0,0.0917948718,0.0885744235,0.0973724884,0.0979381443,0.0887544125,0.0,0.0816532258,0.0816532258,0.0,0.0,0.0932929904,0.0,0.0926879506,0.1481854839,0.138608871,0.1517615176
0.0,0.0,0.1056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0943502825,0.0,0.1071032186,0.0,0.0,0.0,0.0,0.0894308943,0.0,0.0,0.0933040615,0.0997782705,0.1500541712,0.139219935,0.1539295393
0.0,0.1369378474,0.0459363958,0.0,0.0943967693,0.0,0.0,0.0127811861,0.0642013354,0.0635170604,0.0779153767,0.0784718637,0.0,0.0921382073,0.0926853707,0.09300000000000001,0.0924242424,0.0,0.0,0.0962038482,0.1005673027,0.0,0.132,0.0
0.0,0.12661498710000002,0.0,0.0,0.0,0.0,0.0127811861,0.0,0.0546505518,0.0,0.0644139388,0.0,0.0,0.0747567844,0.0,0.0,0.0,0.0,0.0803069054,0.0,0.0839050132,0.0,0.1242331288,0.0
0.0,0.1386036961,0.0,0.0,0.0917948718,0.0,0.0642013354,0.0546505518,0.0,0.0,0.0,0.0628865979,0.0,0.0,0.0866666667,0.0,0.0856410256,0.0866666667,0.0903027193,0.0,0.0,0.1533333333,0.0,0.1584759801
0.1348911312,0.0,0.0,0.0613207547,0.0885744235,0.0943502825,0.0635170604,0.0,0.0,0.0,0.0609563847,0.0615141956,0.0,0.0,0.0,0.0,0.0,0.0838574423,0.0,0.0885805763,0.0892857143,0.0,0.1367924528,0.158281515
0.1445720251,0.0,0.0,0.0,0.0973724884,0.0,0.0779153767,0.0644139388,0.0,0.0609563847,0.0,0.0,0.0,0.0,0.0,0.0808861412,0.0834621329,0.0,0.0881443299,0.0875721028,0.0901597115,0.1535291087,0.1447707367,0.0
0.1451697128,0.0,0.0731958763,0.0,0.0979381443,0.1071032186,0.0784718637,0.0,0.0628865979,0.0615141956,0.0,0.0,0.0,0.0,0.0,0.08144329900000001,0.0,0.0,0.0887055183,0.0,0.0891752577,0.0,0.0,0.0
0.0,0.1458859162,0.0892586989,0.0892586989,0.0887544125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485485485,0.0484515485,0.0499495459,0.0,0.0509745127,0.0498701299,0.0,0.1508491508,0.0,0.0
0.1468030691,0.1466127401,0.0,0.0888888889,0.0,0.0,0.0921382073,0.0747567844,0.0,0.0,0.0,0.0,0.0,0.0,0.0481203008,0.0,0.0,0.0,0.0515257629,0.0504682622,0.0,0.0,0.0,0.0
0.1383358857,0.0,0.0,0.0897177419,0.0816532258,0.0,0.0926853707,0.0,0.0866666667,0.0,0.0,0.0,0.0485485485,0.0481203008,0.0,0.0,0.0,0.0095814423,0.0520520521,0.0508826584,0.0,0.1430715358,0.0,0.0
0.0,0.0,0.0,0.0,0.0816532258,0.0,0.09300000000000001,0.0,0.0,0.0,0.0808861412,0.08144329900000001,0.0484515485,0.0,0.0,0.0,0.0,0.0,0.0524475524,0.0508826584,0.0,0.0,0.1352970544,0.0
0.1384065373,0.0,0.0892586989,0.0897629854,0.0,0.0894308943,0.0924242424,0.0,0.0856410256,0.0,0.0834621329,0.0,0.0499495459,0.0,0.0,0.0,0.0,0.0030257186,0.0544904137,0.0,0.0,0.0,0.1346444781,0.0
0.0,0.1378091873,0.0,0.0,0.0,0.0,0.0,0.0,0.0866666667,0.0838574423,0.0,0.0,0.0,0.0,0.0095814423,0.0,0.0030257186,0.0,0.053481332,0.0524402908,0.0,0.0,0.0,0.1496746204
0.14453524,0.0,0.0,0.0,0.0932929904,0.0,0.0,0.0803069054,0.0903027193,0.0,0.0881443299,0.0887055183,0.0509745127,0.0515257629,0.0520520521,0.0524475524,0.0544904137,0.053481332,0.0,0.0166233766,0.0,0.1503496503,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0933040615,0.0962038482,0.0,0.0,0.0885805763,0.0875721028,0.0,0.0498701299,0.0504682622,0.0508826584,0.0508826584,0.0,0.0524402908,0.0166233766,0.0,0.0,0.1505711319,0.1427829699,0.0
0.0,0.0,0.0942327497,0.0,0.0926879506,0.0997782705,0.1005673027,0.0839050132,0.0,0.0892857143,0.0901597115,0.0891752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153078203
0.1327207759,0.0,0.0,0.1451612903,0.1481854839,0.1500541712,0.0,0.0,0.1533333333,0.0,0.1535291087,0.0,0.1508491508,0.0,0.1430715358,0.0,0.0,0.0,0.1503496503,0.1505711319,0.0,0.0,0.1456928839,0.15718884119999998
0.1373149566,0.0,0.0,0.140625,0.138608871,0.139219935,0.132,0.1242331288,0.0,0.1367924528,0.1447707367,0.0,0.0,0.0,0.0,0.1352970544,0.1346444781,0.0,0.0,0.1427829699,0.0,0.1456928839,0.0,0.1593347639
0.0,0.1600651112,0.0,0.0,0.1517615176,0.1539295393,0.0,0.0,0.1584759801,0.158281515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496746204,0.0,0.0,0.153078203,0.15718884119999998,0.1593347639,0.0
