B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.0,0.0,0.0,0.0,0.1365030675,0.1260460251,0.0,0.0,0.1445720251,0.0,0.0,0.1468030691,0.1383358857,0.1388463502,0.0,0.0,0.14453524,0.0,0.0,0.1327207759,0.0,0.0
0.0,0.0,0.1422805247,0.0,0.0,0.0,0.1369378474,0.12661498710000002,0.0,0.0,0.1449200619,0.0,0.0,0.0,0.1382441978,0.1387487386,0.0,0.1378091873,0.14437152949999998,0.1502079002,0.1463917526,0.0,0.1377396569,0.1600651112
0.0,0.1422805247,0.0,0.0100806452,0.0977822581,0.0,0.0,0.0,0.0641025641,0.0,0.0726429675,0.0,0.0892586989,0.0888888889,0.0892137097,0.0892137097,0.0,0.0892586989,0.0,0.0,0.0942327497,0.1456653226,0.138608871,0.0
0.0,0.0,0.0100806452,0.0,0.0977822581,0.0,0.0444220091,0.0,0.0,0.0,0.0705821741,0.0,0.0892586989,0.0888888889,0.0,0.0,0.0,0.0,0.0,0.0919003115,0.0932028836,0.1451612903,0.140625,0.1528455285
0.0,0.0,0.0977822581,0.0977822581,0.0,0.0,0.0943967693,0.0,0.0917948718,0.0885744235,0.0,0.0,0.0,0.08686868689999999,0.0,0.0,0.0832072617,0.0821986889,0.0932929904,0.0,0.0,0.1481854839,0.0,0.1517615176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08698060939999999,0.0976821192,0.0,0.0,0.0,0.0,0.0,0.0,0.0888407367,0.0894308943,0.0883468835,0.0,0.0,0.0997782705,0.0,0.139219935,0.0
0.1365030675,0.1369378474,0.0,0.0444220091,0.0943967693,0.0,0.0,0.0127811861,0.0,0.0635170604,0.0,0.0784718637,0.0,0.0921382073,0.0,0.0,0.0924242424,0.0,0.0,0.0962038482,0.0,0.1495,0.132,0.1569048898
0.1260460251,0.12661498710000002,0.0,0.0,0.0,0.08698060939999999,0.0127811861,0.0,0.0546505518,0.0,0.0644139388,0.0649762282,0.0746803069,0.0,0.074795082,0.0751533742,0.0,0.0,0.0803069054,0.079787234,0.0,0.0,0.1242331288,0.0
0.0,0.0,0.0641025641,0.0,0.0917948718,0.0976821192,0.0,0.0546505518,0.0,0.000524109,0.0,0.0628865979,0.085171883,0.08427543679999999,0.0,0.0,0.0,0.0,0.0903027193,0.0,0.0,0.1533333333,0.0,0.1584759801
0.0,0.0,0.0,0.0,0.0885744235,0.0,0.0635170604,0.0,0.000524109,0.0,0.0609563847,0.0,0.0828526481,0.0,0.0,0.0833333333,0.0,0.0,0.0,0.0885805763,0.0892857143,0.1504192872,0.1367924528,0.158281515
0.1445720251,0.1449200619,0.0726429675,0.0705821741,0.0,0.0,0.0,0.0644139388,0.0,0.0609563847,0.0,0.0,0.08505154640000001,0.0846670108,0.0,0.0808861412,0.0834621329,0.0844925296,0.0,0.0875721028,0.0901597115,0.1535291087,0.1447707367,0.1509433962
