B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.0,0.1439509954,0.0,0.14936847890000002,0.0,0.1260460251,0.1381818182,0.0,0.1445720251,0.0,0.0,0.1468030691,0.1383358857,0.0,0.1384065373,0.0,0.14453524,0.0,0.0,0.0,0.1373149566,0.1598901099
0.0,0.0,0.1422805247,0.1442986882,0.1417759839,0.14913232099999998,0.0,0.0,0.1386036961,0.1353620147,0.1449200619,0.1455108359,0.0,0.1466127401,0.1382441978,0.0,0.0,0.0,0.0,0.1502079002,0.1463917526,0.1331987891,0.0,0.1600651112
0.0,0.1422805247,0.0,0.0,0.0,0.0,0.0459363958,0.0397521941,0.0641025641,0.0,0.0726429675,0.0731958763,0.0,0.0888888889,0.0,0.0,0.0,0.0,0.0953101362,0.0929387331,0.0942327497,0.0,0.138608871,0.0
0.1439509954,0.1442986882,0.0,0.0,0.0,0.1045503792,0.0,0.0387196696,0.061025641,0.0613207547,0.0705821741,0.0711340206,0.0,0.0888888889,0.0897177419,0.0,0.0897629854,0.0897629854,0.0,0.0919003115,0.0,0.1451612903,0.140625,0.1528455285
0.0,0.1417759839,0.0,0.0,0.0,0.0,0.0,0.07537429009999999,0.0917948718,0.0885744235,0.0,0.0979381443,0.0887544125,0.08686868689999999,0.0,0.0,0.0832072617,0.0,0.0932929904,0.0903426791,0.0,0.0,0.138608871,0.0
0.14936847890000002,0.14913232099999998,0.0,0.1045503792,0.0,0.0,0.1014650027,0.08698060939999999,0.0976821192,0.0943502825,0.1064891847,0.1071032186,0.0910569106,0.0,0.0888407367,0.0,0.0,0.0883468835,0.0,0.0933040615,0.0997782705,0.1500541712,0.139219935,0.0
0.0,0.0,0.0459363958,0.0,0.0,0.1014650027,0.0,0.0127811861,0.0,0.0635170604,0.0779153767,0.0784718637,0.0915457729,0.0,0.0,0.0,0.0924242424,0.0924242424,0.0,0.0962038482,0.1005673027,0.0,0.132,0.0
0.1260460251,0.0,0.0397521941,0.0387196696,0.07537429009999999,0.08698060939999999,0.0127811861,0.0,0.0546505518,0.0,0.0644139388,0.0649762282,0.0746803069,0.0747567844,0.0,0.0751533742,0.07644628099999999,0.0754132231,0.0,0.079787234,0.0,0.1370143149,0.0,0.0
0.1381818182,0.1386036961,0.0641025641,0.061025641,0.0917948718,0.0976821192,0.0,0.0546505518,0.0,0.0,0.0,0.0,0.085171883,0.0,0.0,0.0,0.0,0.0866666667,0.0903027193,0.0908141962,0.0906282183,0.0,0.1374358974,0.1584759801
0.0,0.1353620147,0.0,0.0613207547,0.0885744235,0.0943502825,0.0635170604,0.0,0.0,0.0,0.0,0.0615141956,0.0,0.0,0.0833333333,0.0,0.0,0.0,0.0,0.0885805763,0.0892857143,0.0,0.0,0.0
0.1445720251,0.1449200619,0.0726429675,0.0705821741,0.0,0.1064891847,0.0779153767,0.0644139388,0.0,0.0,0.0,0.0005154639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875721028,0.0901597115,0.0,0.1447707367,0.0
0.0,0.1455108359,0.0731958763,0.0711340206,0.0979381443,0.1071032186,0.0784718637,0.0649762282,0.0,0.0615141956,0.0005154639,0.0,0.0,0.0852272727,0.0,0.0,0.0840206186,0.08505154640000001,0.0887055183,0.0,0.0,0.0,0.1453608247,0.0
0.0,0.0,0.0,0.0,0.0887544125,0.0910569106,0.0915457729,0.0746803069,0.085171883,0.0,0.0,0.0,0.0,0.0035017509000000004,0.0,0.0,0.0,0.0,0.0509745127,0.0,0.0,0.1508491508,0.1488511489,0.15512614060000002
0.1468030691,0.1466127401,0.0888888889,0.0888888889,0.08686868689999999,0.0,0.0,0.0747567844,0.0,0.0,0.0,0.0852272727,0.0035017509000000004,0.0,0.0481203008,0.048024012000000005,0.050530571,0.0,0.0515257629,0.0,0.0639834881,0.1505752876,0.0,0.1543010753
0.1383358857,0.1382441978,0.0,0.0897177419,0.0,0.0888407367,0.0,0.0,0.0,0.0833333333,0.0,0.0,0.0,0.0481203008,0.0,0.0,0.0105900151,0.0,0.0,0.0,0.0,0.0,0.0,0.15053763439999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751533742,0.0,0.0,0.0,0.0,0.0,0.048024012000000005,0.0,0.0,0.0105900151,0.0095814423,0.0524475524,0.0,0.0,0.0,0.1352970544,0.0
0.1384065373,0.0,0.0,0.0897629854,0.0832072617,0.0,0.0924242424,0.07644628099999999,0.0,0.0,0.0,0.0840206186,0.0,0.050530571,0.0105900151,0.0105900151,0.0,0.0,0.0,0.0534787124,0.0,0.1442259203,0.1346444781,0.0
0.0,0.0,0.0,0.0897629854,0.0,0.0883468835,0.0924242424,0.0754132231,0.0866666667,0.0,0.0,0.08505154640000001,0.0,0.0,0.0,0.0095814423,0.0,0.0,0.0,0.0524402908,0.0587023687,0.0,0.0,0.0
0.14453524,0.0,0.0953101362,0.0,0.0932929904,0.0,0.0,0.0,0.0903027193,0.0,0.0,0.0887055183,0.0509745127,0.0515257629,0.0,0.0524475524,0.0,0.0,0.0,0.0166233766,0.0,0.0,0.0,0.1540526033
0.0,0.1502079002,0.0929387331,0.0919003115,0.0903426791,0.0933040615,0.0962038482,0.079787234,0.0908141962,0.0885805763,0.0875721028,0.0,0.0,0.0,0.0,0.0,0.0534787124,0.0524402908,0.0166233766,0.0,0.0513626834,0.1505711319,0.1427829699,0.1554091159
0.0,0.1463917526,0.0942327497,0.0,0.0,0.0997782705,0.1005673027,0.0,0.0906282183,0.0892857143,0.0901597115,0.0,0.0,0.0639834881,0.0,0.0,0.0,0.0587023687,0.0,0.0513626834,0.0,0.1446961895,0.0,0.0
0.0,0.1331987891,0.0,0.1451612903,0.0,0.1500541712,0.0,0.1370143149,0.0,0.0,0.0,0.0,0.1508491508,0.1505752876,0.0,0.0,0.1442259203,0.0,0.0,0.1505711319,0.1446961895,0.0,0.1456928839,0.0
0.1373149566,0.0,0.138608871,0.140625,0.138608871,0.139219935,0.132,0.0,0.1374358974,0.0,0.1447707367,0.1453608247,0.1488511489,0.0,0.0,0.1352970544,0.1346444781,0.0,0.0,0.1427829699,0.0,0.1456928839,0.0,0.1593347639
0.1598901099,0.1600651112,0.0,0.1528455285,0.0,0.0,0.0,0.0,0.1584759801,0.0,0.0,0.0,0.15512614060000002,0.1543010753,0.15053763439999998,0.0,0.0,0.0,0.1540526033,0.1554091159,0.0,0.0,0.1593347639,0.0
