B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.0,0.1439509954,0.0,0.14936847890000002,0.1365030675,0.1260460251,0.0,0.1348911312,0.1445720251,0.0,0.0,0.1468030691,0.1383358857,0.1388463502,0.0,0.0,0.0,0.15044713310000002,0.1460615545,0.1327207759,0.0,0.0
0.0,0.0,0.0,0.1442986882,0.0,0.0,0.1369378474,0.12661498710000002,0.1386036961,0.0,0.0,0.1455108359,0.1458859162,0.0,0.1382441978,0.1387487386,0.0,0.0,0.14437152949999998,0.0,0.1463917526,0.0,0.1377396569,0.1600651112
0.0,0.0,0.0,0.0100806452,0.0,0.1056338028,0.0,0.0397521941,0.0641025641,0.0644654088,0.0726429675,0.0,0.0892586989,0.0,0.0,0.0892137097,0.0892586989,0.0,0.0,0.0929387331,0.0942327497,0.1456653226,0.138608871,0.1533875339
0.1439509954,0.1442986882,0.0100806452,0.0,0.0977822581,0.1045503792,0.0,0.0387196696,0.0,0.0613207547,0.0,0.0,0.0,0.0,0.0,0.0897177419,0.0897629854,0.0,0.0943015633,0.0919003115,0.0,0.1451612903,0.140625,0.0
0.0,0.0,0.0,0.0977822581,0.0,0.0390032503,0.0943967693,0.0,0.0,0.0885744235,0.0973724884,0.0,0.0,0.0,0.0,0.0816532258,0.0832072617,0.0,0.0932929904,0.0,0.0,0.0,0.138608871,0.1517615176
0.14936847890000002,0.0,0.1056338028,0.1045503792,0.0390032503,0.0,0.0,0.08698060939999999,0.0976821192,0.0943502825,0.0,0.1071032186,0.0,0.0,0.0,0.0,0.0894308943,0.0883468835,0.0959349593,0.0,0.0,0.0,0.0,0.0
0.1365030675,0.1369378474,0.0,0.0,0.0943967693,0.0,0.0,0.0127811861,0.0,0.0,0.0779153767,0.0784718637,0.0915457729,0.0921382073,0.0926853707,0.0,0.0,0.0,0.0,0.0962038482,0.1005673027,0.0,0.132,0.0
0.1260460251,0.12661498710000002,0.0397521941,0.0387196696,0.0,0.08698060939999999,0.0127811861,0.0,0.0546505518,0.0537345513,0.0,0.0649762282,0.0746803069,0.0,0.074795082,0.0751533742,0.07644628099999999,0.0,0.0,0.0,0.0839050132,0.0,0.0,0.0
0.0,0.1386036961,0.0641025641,0.0,0.0,0.0976821192,0.0,0.0546505518,0.0,0.0,0.0,0.0,0.0,0.08427543679999999,0.0,0.0866666667,0.0856410256,0.0866666667,0.0,0.0,0.0,0.1533333333,0.1374358974,0.0
0.1348911312,0.0,0.0644654088,0.0613207547,0.0885744235,0.0943502825,0.0,0.0537345513,0.0,0.0,0.0609563847,0.0615141956,0.0828526481,0.0823714586,0.0,0.0,0.0,0.0838574423,0.08752620550000001,0.0,0.0,0.0,0.0,0.0
0.1445720251,0.0,0.0726429675,0.0,0.0973724884,0.0,0.0779153767,0.0,0.0,0.0609563847,0.0,0.0,0.0,0.0,0.0808861412,0.0808861412,0.0,0.0,0.0,0.0,0.0901597115,0.0,0.0,0.0
0.0,0.1455108359,0.0,0.0,0.0,0.1071032186,0.0784718637,0.0649762282,0.0,0.0615141956,0.0,0.0,0.0856111398,0.0852272727,0.08144329900000001,0.08144329900000001,0.0,0.0,0.0,0.0,0.0891752577,0.0,0.0,0.0
0.0,0.1458859162,0.0892586989,0.0,0.0,0.0,0.0915457729,0.0746803069,0.0,0.0828526481,0.0,0.0856111398,0.0,0.0,0.0,0.0484515485,0.0,0.0489404642,0.0509745127,0.0498701299,0.0633693972,0.0,0.0,0.0
0.1468030691,0.0,0.0,0.0,0.0,0.0,0.0921382073,0.0,0.08427543679999999,0.0823714586,0.0,0.0852272727,0.0,0.0,0.0,0.0,0.0,0.0495199596,0.0,0.0504682622,0.0639834881,0.1505752876,0.1475737869,0.0
0.1383358857,0.1382441978,0.0,0.0,0.0,0.0,0.0926853707,0.074795082,0.0,0.0,0.0808861412,0.08144329900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602471679,0.0,0.1350675338,0.0
0.1388463502,0.1387487386,0.0892137097,0.0897177419,0.0816532258,0.0,0.0,0.0751533742,0.0866666667,0.0,0.0808861412,0.08144329900000001,0.0484515485,0.0,0.0,0.0,0.0,0.0,0.0,0.0508826584,0.0,0.1432850724,0.0,0.0
0.0,0.0,0.0892586989,0.0897629854,0.0832072617,0.0894308943,0.0,0.07644628099999999,0.0856410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544904137,0.0534787124,0.05973223480000001,0.1442259203,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0883468835,0.0,0.0,0.0866666667,0.0838574423,0.0,0.0,0.0489404642,0.0495199596,0.0,0.0,0.0,0.0,0.0,0.0524402908,0.0587023687,0.0,0.1346444781,0.1496746204
0.0,0.14437152949999998,0.0,0.0943015633,0.0932929904,0.0959349593,0.0,0.0,0.0,0.08752620550000001,0.0,0.0,0.0509745127,0.0,0.0,0.0,0.0544904137,0.0,0.0,0.0166233766,0.0556414219,0.1503496503,0.0,0.0
0.15044713310000002,0.0,0.0929387331,0.0919003115,0.0,0.0,0.0962038482,0.0,0.0,0.0,0.0,0.0,0.0498701299,0.0504682622,0.0,0.0508826584,0.0534787124,0.0524402908,0.0166233766,0.0,0.0,0.1505711319,0.1427829699,0.0
0.1460615545,0.1463917526,0.0942327497,0.0,0.0,0.0,0.1005673027,0.0839050132,0.0,0.0,0.0901597115,0.0891752577,0.0633693972,0.0639834881,0.0602471679,0.0,0.05973223480000001,0.0587023687,0.0556414219,0.0,0.0,0.0,0.140061792,0.0
0.1327207759,0.0,0.1456653226,0.1451612903,0.0,0.0,0.0,0.0,0.1533333333,0.0,0.0,0.0,0.0,0.1505752876,0.0,0.1432850724,0.1442259203,0.0,0.1503496503,0.1505711319,0.0,0.0,0.0,0.0
0.0,0.1377396569,0.138608871,0.140625,0.138608871,0.0,0.132,0.0,0.1374358974,0.0,0.0,0.0,0.0,0.1475737869,0.1350675338,0.0,0.0,0.1346444781,0.0,0.1427829699,0.140061792,0.0,0.0,0.0
0.0,0.1600651112,0.1533875339,0.0,0.1517615176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496746204,0.0,0.0,0.0,0.0,0.0,0.0
