B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.14190913730000002,0.0,0.0,0.0,0.1365030675,0.1260460251,0.1381818182,0.1348911312,0.1445720251,0.0,0.0,0.0,0.0,0.1388463502,0.0,0.1378958121,0.0,0.15044713310000002,0.1460615545,0.0,0.0,0.0
0.0,0.0,0.1422805247,0.0,0.1417759839,0.14913232099999998,0.1369378474,0.12661498710000002,0.0,0.1353620147,0.0,0.1455108359,0.1458859162,0.0,0.1382441978,0.0,0.0,0.0,0.14437152949999998,0.1502079002,0.0,0.1331987891,0.1377396569,0.1600651112
0.14190913730000002,0.1422805247,0.0,0.0100806452,0.0977822581,0.1056338028,0.0459363958,0.0397521941,0.0,0.0644654088,0.0,0.0731958763,0.0892586989,0.0,0.0,0.0,0.0892586989,0.0892586989,0.0,0.0,0.0942327497,0.0,0.138608871,0.1533875339
0.0,0.0,0.0100806452,0.0,0.0,0.0,0.0,0.0,0.061025641,0.0,0.0705821741,0.0,0.0892586989,0.0888888889,0.0,0.0897177419,0.0,0.0,0.0943015633,0.0919003115,0.0932028836,0.1451612903,0.140625,0.1528455285
0.0,0.1417759839,0.0977822581,0.0,0.0,0.0,0.0,0.0,0.0917948718,0.0885744235,0.0,0.0,0.0,0.0,0.0816532258,0.0816532258,0.0,0.0821986889,0.0,0.0,0.0926879506,0.0,0.0,0.0
0.0,0.14913232099999998,0.1056338028,0.0,0.0,0.0,0.1014650027,0.0,0.0,0.0,0.1064891847,0.1071032186,0.0910569106,0.0,0.0888407367,0.0,0.0,0.0883468835,0.0959349593,0.0933040615,0.0,0.0,0.0,0.0
0.1365030675,0.1369378474,0.0459363958,0.0,0.0,0.1014650027,0.0,0.0,0.0,0.0,0.0779153767,0.0,0.0,0.0921382073,0.0926853707,0.09300000000000001,0.0924242424,0.0924242424,0.0,0.0,0.0,0.1495,0.0,0.1569048898
0.1260460251,0.12661498710000002,0.0397521941,0.0,0.0,0.0,0.0,0.0,0.0,0.0537345513,0.0,0.0,0.0746803069,0.0,0.0,0.0751533742,0.0,0.0754132231,0.0,0.079787234,0.0839050132,0.1370143149,0.0,0.0
0.1381818182,0.0,0.0,0.061025641,0.0917948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0628865979,0.085171883,0.08427543679999999,0.0866666667,0.0,0.0,0.0,0.0,0.0908141962,0.0906282183,0.0,0.1374358974,0.1584759801
0.1348911312,0.1353620147,0.0644654088,0.0,0.0885744235,0.0,0.0,0.0537345513,0.0,0.0,0.0609563847,0.0,0.0,0.0823714586,0.0,0.0,0.0,0.0838574423,0.08752620550000001,0.0,0.0892857143,0.1504192872,0.0,0.0
0.1445720251,0.0,0.0,0.0705821741,0.0,0.1064891847,0.0779153767,0.0,0.0,0.0609563847,0.0,0.0,0.08505154640000001,0.0846670108,0.0808861412,0.0,0.0834621329,0.0844925296,0.0881443299,0.0875721028,0.0901597115,0.1535291087,0.0,0.0
0.0,0.1455108359,0.0731958763,0.0,0.0,0.1071032186,0.0,0.0,0.0628865979,0.0,0.0,0.0,0.0856111398,0.0852272727,0.0,0.08144329900000001,0.0,0.0,0.0887055183,0.0,0.0891752577,0.0,0.1453608247,0.0
0.0,0.1458859162,0.0892586989,0.0892586989,0.0,0.0910569106,0.0,0.0746803069,0.085171883,0.0,0.08505154640000001,0.0856111398,0.0,0.0,0.0,0.0484515485,0.0,0.0489404642,0.0509745127,0.0498701299,0.0,0.1508491508,0.0,0.15512614060000002
0.0,0.0,0.0,0.0888888889,0.0,0.0,0.0921382073,0.0,0.08427543679999999,0.0823714586,0.0846670108,0.0852272727,0.0,0.0,0.0481203008,0.048024012000000005,0.050530571,0.0,0.0,0.0504682622,0.0639834881,0.1505752876,0.1475737869,0.1543010753
0.0,0.1382441978,0.0,0.0,0.0816532258,0.0888407367,0.0926853707,0.0,0.0866666667,0.0,0.0808861412,0.0,0.0,0.0481203008,0.0,0.0,0.0,0.0095814423,0.0520520521,0.0,0.0602471679,0.0,0.1350675338,0.0
0.1388463502,0.0,0.0,0.0897177419,0.0816532258,0.0,0.09300000000000001,0.0751533742,0.0,0.0,0.0,0.08144329900000001,0.0484515485,0.048024012000000005,0.0,0.0,0.0105900151,0.0095814423,0.0,0.0,0.0,0.0,0.1352970544,0.1502145923
0.0,0.0,0.0892586989,0.0,0.0,0.0,0.0924242424,0.0,0.0,0.0,0.0834621329,0.0,0.0,0.050530571,0.0,0.0105900151,0.0,0.0030257186,0.0,0.0534787124,0.05973223480000001,0.1442259203,0.1346444781,0.0
0.1378958121,0.0,0.0892586989,0.0,0.0821986889,0.0883468835,0.0924242424,0.0754132231,0.0,0.0838574423,0.0844925296,0.0,0.0489404642,0.0,0.0095814423,0.0095814423,0.0030257186,0.0,0.0,0.0,0.0,0.0,0.1346444781,0.0
0.0,0.14437152949999998,0.0,0.0943015633,0.0,0.0959349593,0.0,0.0,0.0,0.08752620550000001,0.0881443299,0.0887055183,0.0509745127,0.0,0.0520520521,0.0,0.0,0.0,0.0,0.0166233766,0.0556414219,0.1503496503,0.0,0.0
0.15044713310000002,0.1502079002,0.0,0.0919003115,0.0,0.0933040615,0.0,0.079787234,0.0908141962,0.0,0.0875721028,0.0,0.0498701299,0.0504682622,0.0,0.0,0.0534787124,0.0,0.0166233766,0.0,0.0513626834,0.0,0.1427829699,0.1554091159
0.1460615545,0.0,0.0942327497,0.0932028836,0.0926879506,0.0,0.0,0.0839050132,0.0906282183,0.0892857143,0.0901597115,0.0891752577,0.0,0.0639834881,0.0602471679,0.0,0.05973223480000001,0.0,0.0556414219,0.0513626834,0.0,0.1446961895,0.0,0.0
0.0,0.1331987891,0.0,0.1451612903,0.0,0.0,0.1495,0.1370143149,0.0,0.1504192872,0.1535291087,0.0,0.1508491508,0.1505752876,0.0,0.0,0.1442259203,0.0,0.1503496503,0.0,0.1446961895,0.0,0.1456928839,0.0
0.0,0.1377396569,0.138608871,0.140625,0.0,0.0,0.0,0.0,0.1374358974,0.0,0.0,0.1453608247,0.0,0.1475737869,0.1350675338,0.1352970544,0.1346444781,0.1346444781,0.0,0.1427829699,0.0,0.1456928839,0.0,0.0
0.0,0.1600651112,0.1533875339,0.1528455285,0.0,0.0,0.1569048898,0.0,0.1584759801,0.0,0.0,0.0,0.15512614060000002,0.1543010753,0.0,0.1502145923,0.0,0.0,0.0,0.1554091159,0.0,0.0,0.0,0.0
