B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.0,0.14190913730000002,0.0,0.0,0.0,0.1365030675,0.0,0.1381818182,0.1348911312,0.1445720251,0.0,0.1460674157,0.0,0.0,0.1388463502,0.0,0.1378958121,0.14453524,0.0,0.0,0.1327207759,0.0,0.0
0.0,0.0,0.1422805247,0.0,0.1417759839,0.0,0.1369378474,0.0,0.0,0.1353620147,0.1449200619,0.0,0.0,0.1466127401,0.1382441978,0.0,0.13831398279999998,0.0,0.0,0.1502079002,0.0,0.0,0.1377396569,0.0
0.14190913730000002,0.1422805247,0.0,0.0100806452,0.0977822581,0.1056338028,0.0459363958,0.0397521941,0.0,0.0644654088,0.0726429675,0.0731958763,0.0,0.0888888889,0.0892137097,0.0,0.0892586989,0.0,0.0,0.0,0.0,0.0,0.138608871,0.0
0.0,0.0,0.0100806452,0.0,0.0977822581,0.0,0.0444220091,0.0,0.061025641,0.0,0.0705821741,0.0,0.0892586989,0.0888888889,0.0,0.0,0.0897629854,0.0897629854,0.0,0.0919003115,0.0,0.1451612903,0.140625,0.0
0.0,0.1417759839,0.0977822581,0.0977822581,0.0,0.0390032503,0.0943967693,0.0,0.0917948718,0.0,0.0973724884,0.0,0.0,0.08686868689999999,0.0816532258,0.0,0.0832072617,0.0821986889,0.0,0.0,0.0,0.1481854839,0.0,0.1517615176
0.0,0.0,0.1056338028,0.0,0.0390032503,0.0,0.1014650027,0.0,0.0976821192,0.0943502825,0.1064891847,0.0,0.0910569106,0.0890336591,0.0888407367,0.0,0.0,0.0,0.0,0.0933040615,0.0997782705,0.0,0.139219935,0.0
0.1365030675,0.1369378474,0.0459363958,0.0444220091,0.0943967693,0.1014650027,0.0,0.0127811861,0.0,0.0635170604,0.0,0.0,0.0,0.0921382073,0.0926853707,0.0,0.0,0.0,0.0,0.0962038482,0.0,0.1495,0.132,0.1569048898
0.0,0.0,0.0397521941,0.0,0.0,0.0,0.0127811861,0.0,0.0546505518,0.0537345513,0.0644139388,0.0,0.0,0.0747567844,0.074795082,0.0,0.07644628099999999,0.0754132231,0.0,0.079787234,0.0,0.1370143149,0.0,0.0
0.1381818182,0.0,0.0,0.061025641,0.0917948718,0.0976821192,0.0,0.0546505518,0.0,0.0,0.0,0.0,0.085171883,0.08427543679999999,0.0,0.0,0.0,0.0,0.0903027193,0.0908141962,0.0,0.1533333333,0.0,0.0
0.1348911312,0.1353620147,0.0644654088,0.0,0.0,0.0943502825,0.0635170604,0.0537345513,0.0,0.0,0.0,0.0615141956,0.0828526481,0.0,0.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158281515
0.1445720251,0.1449200619,0.0726429675,0.0705821741,0.0973724884,0.1064891847,0.0,0.0644139388,0.0,0.0,0.0,0.0,0.08505154640000001,0.0,0.0808861412,0.0,0.0,0.0,0.0,0.0,0.0,0.1535291087,0.1447707367,0.0
0.0,0.0,0.0731958763,0.0,0.0,0.0,0.0,0.0,0.0,0.0615141956,0.0,0.0,0.0,0.0,0.0,0.08144329900000001,0.0840206186,0.0,0.0887055183,0.0881427072,0.0,0.0,0.1453608247,0.1515824542
0.1460674157,0.0,0.0,0.0892586989,0.0,0.0910569106,0.0,0.0,0.085171883,0.0828526481,0.08505154640000001,0.0,0.0,0.0,0.0485485485,0.0484515485,0.0499495459,0.0,0.0,0.0498701299,0.0633693972,0.1508491508,0.0,0.15512614060000002
0.0,0.1466127401,0.0888888889,0.0888888889,0.08686868689999999,0.0890336591,0.0921382073,0.0747567844,0.08427543679999999,0.0,0.0,0.0,0.0,0.0,0.0481203008,0.0,0.050530571,0.0495199596,0.0515257629,0.0,0.0639834881,0.1505752876,0.0,0.0
0.0,0.1382441978,0.0892137097,0.0,0.0816532258,0.0888407367,0.0926853707,0.074795082,0.0,0.0833333333,0.0808861412,0.0,0.0485485485,0.0481203008,0.0,0.0005002501,0.0,0.0,0.0,0.0508826584,0.0,0.1430715358,0.0,0.15053763439999998
0.1388463502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08144329900000001,0.0484515485,0.0,0.0005002501,0.0,0.0105900151,0.0095814423,0.0,0.0508826584,0.0,0.0,0.0,0.0
0.0,0.13831398279999998,0.0892586989,0.0897629854,0.0832072617,0.0,0.0,0.07644628099999999,0.0,0.0,0.0,0.0840206186,0.0499495459,0.050530571,0.0,0.0105900151,0.0,0.0,0.0,0.0534787124,0.0,0.0,0.1346444781,0.1513015184
0.1378958121,0.0,0.0,0.0897629854,0.0821986889,0.0,0.0,0.0754132231,0.0,0.0,0.0,0.0,0.0,0.0495199596,0.0,0.0095814423,0.0,0.0,0.0,0.0,0.0587023687,0.0,0.0,0.0
0.14453524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903027193,0.0,0.0,0.0887055183,0.0,0.0515257629,0.0,0.0,0.0,0.0,0.0,0.0166233766,0.0,0.1503496503,0.0,0.0
0.0,0.1502079002,0.0,0.0919003115,0.0,0.0933040615,0.0962038482,0.079787234,0.0908141962,0.0,0.0,0.0881427072,0.0498701299,0.0,0.0508826584,0.0508826584,0.0534787124,0.0,0.0166233766,0.0,0.0,0.1505711319,0.0,0.1554091159
0.0,0.0,0.0,0.0,0.0,0.0997782705,0.0,0.0,0.0,0.0,0.0,0.0,0.0633693972,0.0639834881,0.0,0.0,0.0,0.0587023687,0.0,0.0,0.0,0.1446961895,0.140061792,0.153078203
0.1327207759,0.0,0.0,0.1451612903,0.1481854839,0.0,0.1495,0.1370143149,0.1533333333,0.0,0.1535291087,0.0,0.1508491508,0.1505752876,0.1430715358,0.0,0.0,0.0,0.1503496503,0.1505711319,0.1446961895,0.0,0.0,0.15718884119999998
0.0,0.1377396569,0.138608871,0.140625,0.0,0.139219935,0.132,0.0,0.0,0.0,0.1447707367,0.1453608247,0.0,0.0,0.0,0.0,0.1346444781,0.0,0.0,0.0,0.140061792,0.0,0.0,0.1593347639
0.0,0.0,0.0,0.0,0.1517615176,0.0,0.1569048898,0.0,0.0,0.158281515,0.0,0.1515824542,0.15512614060000002,0.0,0.15053763439999998,0.0,0.1513015184,0.0,0.0,0.1554091159,0.153078203,0.15718884119999998,0.1593347639,0.0
